"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"829","No momento vendo o document√°rio ""Fla X Flu - 40 Minutos Antes do Nada"" muito bom hahaha n√£o √© atoa que esse cl√°ssic‚Ä¶ https://t.co/WN0wy3H2yt",FALSE,0,NA,2018-03-05 22:47:30,TRUE,NA,"970792951889711104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leosilva_182",0,FALSE,FALSE,NA,NA
"830","Okay i got the worst flu ever im sick af idk if i should go to work tmrw Ì†æÌ¥Ø",FALSE,0,NA,2018-03-05 22:47:18,FALSE,NA,"970792898634637312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lowkiigaga",0,FALSE,FALSE,NA,NA
"831","@blakeshelton @Vevo Hope ya getting over that nasty flu!!!!!",FALSE,0,"blakeshelton",2018-03-05 22:47:16,FALSE,"970689695402348545","970792893320454144","14920785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickeyann15",0,FALSE,FALSE,NA,NA
"832","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the‚Ä¶",FALSE,0,NA,2018-03-05 22:47:15,FALSE,NA,"970792885766340608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","and_sugoiwa",12,TRUE,FALSE,NA,NA
"833","@bestnaunieever Can you say ( flu ) population control.",FALSE,0,"bestnaunieever",2018-03-05 22:46:59,FALSE,"970448509072588800","970792820649832448","710212852108230656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimCarr69216619",0,FALSE,FALSE,NA,NA
"834","RT @Bellaguaitolini: @Prii_Flu Sou um amor de pessoaÌ†ΩÌ≤õ kk",FALSE,0,NA,2018-03-05 22:46:57,FALSE,NA,"970792812387201024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prii_Flu",1,TRUE,FALSE,NA,NA
"835","RT @Absolutelypdcst: Flu season got our asses and we weren‚Äôt well enough to record but we are BACK BITCHES new episode up on ITunes and Sou‚Ä¶",FALSE,0,NA,2018-03-05 22:46:55,FALSE,NA,"970792803633680391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kerblaa",1,TRUE,FALSE,NA,NA
"836","RT @marianaatencio: This month changed my life. My beloved father died of the flu in medicine-strapped #Venezuela. This is the corner from‚Ä¶",FALSE,0,NA,2018-03-05 22:46:55,FALSE,NA,"970792802434146304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordrlap",67,TRUE,FALSE,NA,NA
"837","RT @MirrorPolitics: NHS has so many patients with flu or norovirus they could fill 10 hospitals
https://t.co/gg4O2lcrEQ https://t.co/piLz6n‚Ä¶",FALSE,0,NA,2018-03-05 22:46:47,FALSE,NA,"970792770670559232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulHewitt50",19,TRUE,FALSE,NA,NA
"838","I'm bed-ridden with flu, or something nasty, so enjoying my plod around tv centre, via @googlemaps Getting hopeless‚Ä¶ https://t.co/1f26HsO66E",FALSE,0,NA,2018-03-05 22:46:46,TRUE,NA,"970792765733957632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeelyFanForever",0,FALSE,FALSE,NA,NA
"839","Bulgaria reports outbreak of highly pathogenic H5N8 bird flu https://t.co/HIw0lAMrYM",FALSE,0,NA,2018-03-05 22:46:42,FALSE,NA,"970792750839984129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdLeahy1",0,FALSE,FALSE,NA,NA
"840","When i did thsi pic i had very bad Flu...temperature and all sorts,,,very ill indeed......had to make a deadline... https://t.co/D3MKex67M9",FALSE,0,NA,2018-03-05 22:46:40,FALSE,NA,"970792742069719040",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Lecyclingartist",0,FALSE,FALSE,NA,NA
"841","@chediak Also noting that #3 had to come home early from science camp, the morning after the relevant conversation‚Ä¶ https://t.co/B5XbQSNJvL",FALSE,0,"rachaelstarke",2018-03-05 22:46:38,TRUE,"970792157450612736","970792734033248256","19051003","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rachaelstarke",0,FALSE,FALSE,NA,NA
"842","Y‚Äôall check out the only person I know who caught the flu on purpose on picture days at school. Too damn ugly to ta‚Ä¶ https://t.co/xAeKo84EiT",FALSE,0,NA,2018-03-05 22:46:27,TRUE,NA,"970792686931402752",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","_Eric_Robinson",0,FALSE,FALSE,NA,NA
"843","RT @ceciianac: podia continuar chovendo at√© amanh√£ ein",FALSE,0,NA,2018-03-05 22:46:17,FALSE,NA,"970792642668875777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prii_Flu",3,TRUE,FALSE,NA,NA
"844","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 22:46:16,FALSE,NA,"970792638306836481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alborus",3313,TRUE,FALSE,NA,NA
"845","@avantghettonyc Me too. Saw the livestream Saturday night after missing the actual show due to flu. Amazing show...downloaded Friday too.",FALSE,1,"avantghettonyc",2018-03-05 22:46:16,FALSE,"970775166916624384","970792638260629504","86376182","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dave_heumann",0,FALSE,FALSE,NA,NA
"846","@Prii_Flu Sou um amor de pessoaÌ†ΩÌ≤õ kk",FALSE,1,"Prii_Flu",2018-03-05 22:46:16,FALSE,"970790959951859713","970792637975400450","846494546682925058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bellaguaitolini",1,FALSE,FALSE,NA,NA
"847","@nara_flu kkkkkkkkkkkkkkkkkkkkkk to nem brincando",FALSE,0,"nara_flu",2018-03-05 22:46:12,FALSE,"970792286383673344","970792622645239811","956651394349617152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tavanufluxo",0,FALSE,FALSE,NA,NA
"848","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 22:46:10,FALSE,NA,"970792615288496129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimCaldwell12",3313,TRUE,FALSE,NA,NA
"849","Every time I use a public restroom I think to myself ‚Äúthis is where I catch the flu‚Äù",FALSE,3,NA,2018-03-05 22:46:00,FALSE,NA,"970792574444343296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doug_brownie",0,FALSE,FALSE,NA,NA
"850","Flu season got our asses and we weren‚Äôt well enough to record but we are BACK BITCHES new episode up on ITunes and Soundcloud!!",FALSE,6,NA,2018-03-05 22:45:54,FALSE,NA,"970792548557090817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Absolutelypdcst",1,FALSE,FALSE,NA,NA
"851","RT @1evaldojose: Pouco mais de 600 pagantes no jogo do  Flu. Ontem, no Nilton Santos, 7.300 pagantes, para Fla x Bota.
Hoje, no Pacaembu, m‚Ä¶",FALSE,0,NA,2018-03-05 22:45:51,FALSE,NA,"970792533126209537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAntonioVieira1",24,TRUE,FALSE,NA,NA
"852","I wish I‚Äôd catch a break as much as I catch the flu",FALSE,1,NA,2018-03-05 22:45:50,FALSE,NA,"970792532627087360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caseykellyxo",1,FALSE,FALSE,NA,NA
"853","RT @juliettekayyem: Re-upping my crisis tweetstorm from yesterday about the ""slow roll"" crisis we are in. Each headline is like a single ca‚Ä¶",FALSE,0,NA,2018-03-05 22:45:49,FALSE,NA,"970792527501471744",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","ErinOfAlaska",72,TRUE,FALSE,NA,NA
"854","RT @AnaBeat852: @Prii_Flu te amooo amiga, sdds‚ù§",FALSE,0,NA,2018-03-05 22:45:45,FALSE,NA,"970792509952741376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prii_Flu",1,TRUE,FALSE,NA,NA
"855","Nothing better than being quarantined with the flu Ì†ΩÌπÇ",FALSE,1,NA,2018-03-05 22:45:36,FALSE,NA,"970792472690548741",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyAYYlon",0,FALSE,FALSE,NA,NA
"856","RT @juliegaravaglia: @KneeReplacement @mykneeguide anyone ever have your knees hurt real bad or be hyper sensitive with the flu?",FALSE,0,NA,2018-03-05 22:45:29,FALSE,NA,"970792444345438208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mykneeguide",1,TRUE,FALSE,NA,NA
"857","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 22:45:28,FALSE,NA,"970792437399498753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANDYyuzu0904",367,TRUE,FALSE,NA,NA
"858","Number of paid sick days directly impacts how Americans use preventive care like flu shots https://t.co/GYtaIGGtU2",FALSE,0,NA,2018-03-05 22:45:27,FALSE,NA,"970792435977728003",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EzBrz",0,FALSE,FALSE,NA,NA
"859","Are Hantavirus Symptoms Similar To Flu? 9-Year-Old Boy Contracts Rare Disease https://t.co/OmBcNxCktB",FALSE,0,NA,2018-03-05 22:45:14,FALSE,NA,"970792380403212288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewswithRachel",0,FALSE,FALSE,NA,NA
"860","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 22:45:12,FALSE,NA,"970792372580831232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gredyforarii",367,TRUE,FALSE,NA,NA
"861","RT @LotusOak: Guillain Barr√© Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo‚Ä¶",FALSE,0,NA,2018-03-05 22:45:11,FALSE,NA,"970792365756698625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatrinaHot",37,TRUE,FALSE,NA,NA
"862","Interesting Facts - How long do you think that you are you contagious with the flu?... https://t.co/aIEUujIGPI",FALSE,0,NA,2018-03-05 22:45:10,FALSE,NA,"970792363277930496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mysamples",0,FALSE,FALSE,NA,NA
"863","@kayycee_dubb I know Ì†ΩÌ∏• he just got over the flu a week ago.",FALSE,0,"kayycee_dubb",2018-03-05 22:45:09,FALSE,"970715555933011968","970792361058947074","341918306","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chick_n_kicks",0,FALSE,FALSE,NA,NA
"864","RT @marianaatencio: This month changed my life. My beloved father died of the flu in medicine-strapped #Venezuela. This is the corner from‚Ä¶",FALSE,0,NA,2018-03-05 22:45:08,FALSE,NA,"970792356789317639",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MassiCristal",67,TRUE,FALSE,NA,NA
"865","RT @zaymonteiro: a op√ß√£o que falta no whatsapp https://t.co/E52upHUJXW",FALSE,0,NA,2018-03-05 22:45:06,FALSE,NA,"970792346156699648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nara_flu",33886,TRUE,FALSE,NA,NA
"866","Breathe easier: New flu cases drop in Monroe County https://t.co/SkAJXia3TG",FALSE,0,NA,2018-03-05 22:45:05,FALSE,NA,"970792343975677952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FluPonCoupon",0,FALSE,FALSE,NA,NA
"867","RT @ge_flu: Flu recusa convite para torneio de base na Alemanha por quest√µes financeiras https://t.co/2ZW137k1LN",FALSE,0,NA,2018-03-05 22:45:02,FALSE,NA,"970792330155429888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Guerreiro_FFC",14,TRUE,FALSE,NA,NA
"868","@Antony36642975 @FlamengoResenha @felipeantunes @gladysoncrf_ @Esp_Interativo @Flamengo @BotafogoOficial https://t.co/2Z66kUxuxL",FALSE,0,"EuJuanzito007",2018-03-05 22:45:01,FALSE,"970791986528743424","970792324254060544","860510165862408193","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuJuanzito007",0,FALSE,FALSE,NA,NA
"869","kelly tem piolho",FALSE,0,NA,2018-03-05 22:44:52,FALSE,NA,"970792286383673344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nara_flu",0,FALSE,FALSE,NA,NA
"870","@chuck_indigo Jordan dropped 38 with the Flu,A Goat gonna always be a Goat. Even a default Indigo release is reason enough to pay attention.",FALSE,1,"chuck_indigo",2018-03-05 22:44:51,FALSE,"970791357378912256","970792285289017344","274070596","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madmauves",0,FALSE,FALSE,NA,NA
"871","Running outside is kinda like having the flu because you're hot and you're cold Ì†æÌ¥í",FALSE,1,NA,2018-03-05 22:44:38,FALSE,NA,"970792230431621120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wahoolaura",0,FALSE,FALSE,NA,NA
"872","@Flu_Amor_Eterno Recordar √© viver https://t.co/EhzsVvB8Nx",FALSE,0,"Flu_Amor_Eterno",2018-03-05 22:44:38,FALSE,"970781916097105927","970792228909088769","788122914138783746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caualuz05",0,FALSE,FALSE,NA,NA
"873","@BiazinhaTrem7 kkkkkkjjj Deus ta vendo",FALSE,0,"BiazinhaTrem7",2018-03-05 22:44:30,FALSE,"970786781338750976","970792195405033472","737689177056239616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nara_flu",0,FALSE,FALSE,NA,NA
"874","The flu is no joke. Down for the count. #miserable #pleasepassquickly",FALSE,0,NA,2018-03-05 22:44:29,FALSE,NA,"970792190157914112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Provie98",0,FALSE,FALSE,NA,NA
"875","RT @rsbellmedia: #Censorship smoking gun, #silver #aloe #candida, National Nutrition Month, #cholesterol healthy #JeffSessions joints, @DrB‚Ä¶",FALSE,0,NA,2018-03-05 22:44:27,FALSE,NA,"970792184856313856",NA,"<a href=""http://www.nowebsiteyet.org"" rel=""nofollow"">COPD_bot</a>","COPD_research",2,TRUE,FALSE,NA,NA
"876","@BobbiNJ ROH is in the hospital with the flu.",FALSE,0,"BobbiNJ",2018-03-05 22:44:21,FALSE,"970785768770867201","970792156230189056","73995100","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweeetbea",0,FALSE,FALSE,NA,NA
"877","@theactivestick The flu blows!!!",FALSE,0,"theactivestick",2018-03-05 22:44:13,FALSE,"970788494510559232","970792125905416192","70560285","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisWasselDFS",0,FALSE,FALSE,NA,NA
"878","i am for once in my life extremely concerned about germs. my mom has the flu and if i get it i probably cant go to‚Ä¶ https://t.co/cpE7gfIwog",FALSE,0,NA,2018-03-05 22:43:58,TRUE,NA,"970792061061550080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaw0shinji",0,FALSE,FALSE,NA,NA
"879","The male flu https://t.co/i4vmHSK0mo",FALSE,0,NA,2018-03-05 22:43:46,FALSE,NA,"970792009710690304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabiikena",0,FALSE,FALSE,NA,NA
"880","‚ÄúYou have the flu but it looks like it‚Äôs curing itself‚Äù :-)",FALSE,0,NA,2018-03-05 22:43:43,FALSE,NA,"970791998062907393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","th0tumn",0,FALSE,FALSE,NA,NA
"881","GI Tract is having a bit of a time. i bet iM finally getting rid of those viruses and flu and other stuff from my system. BEGONE",FALSE,0,NA,2018-03-05 22:43:40,FALSE,NA,"970791985844961280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lycheemonster",0,FALSE,FALSE,NA,NA
"882","Can't sleep, can't breath f**cking flu...Ì†ΩÌ≤©",FALSE,0,NA,2018-03-05 22:43:38,FALSE,NA,"970791976630177792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyoAkai",0,FALSE,FALSE,NA,NA
"883","RT @SDCountyHHSA: Did you know that people with flu can spread it to others up to 6 feet away? Encourage your family, friends, co-workers a‚Ä¶",FALSE,0,NA,2018-03-05 22:43:32,FALSE,NA,"970791950621093889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sdprobation",2,TRUE,FALSE,NA,NA
"884","RT @leovlemos: Aviso aos tricolores que ir√£o assistir a Flu x vasco:
Jogo tem hora p/ come√ßar mas √± para acabar. J√° √© assim h√° 2 jogos do V‚Ä¶",FALSE,0,NA,2018-03-05 22:43:28,FALSE,NA,"970791936759140352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Guerreiro_FFC",17,TRUE,FALSE,NA,NA
"885","Ficar um ano sem falar viadagem ou Romarinho jogar 3 jogos de titular do flu, pra despedida ‚Äî Romarinho j√° se foi,‚Ä¶ https://t.co/wdQYDsfBe8",FALSE,0,NA,2018-03-05 22:43:07,TRUE,NA,"970791847290462211",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","brunolealffc",0,FALSE,FALSE,NA,NA
"886","@whartoefc @WatchedToffee @jaywilliams87 @Paddock_View Didn't say it was, but while people laud him, look at his fi‚Ä¶ https://t.co/66MiuOOBsf",FALSE,0,"whartoefc",2018-03-05 22:42:58,TRUE,"970789842736025601","970791810086862848","20716120","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickArmitag5",0,FALSE,FALSE,NA,NA
"887","@Prii_Flu te amooo amiga, sdds‚ù§",FALSE,1,"Prii_Flu",2018-03-05 22:42:55,FALSE,"970790575271305217","970791798762299393","846494546682925058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaBeat852",1,FALSE,FALSE,NA,NA
"888","I need some old school home remedies. This flu is trying to take me out!",FALSE,0,NA,2018-03-05 22:42:51,FALSE,NA,"970791779556618240",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MrsJazzyS",0,FALSE,FALSE,NA,NA
"889","This flu is gunna take all that good weight I put on Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠",FALSE,0,NA,2018-03-05 22:42:37,FALSE,NA,"970791721964535808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PotStoner",0,FALSE,FALSE,NA,NA
"890","So the cold shitty snow finally decides to piss off but now I‚Äôm ill asf because of the flu or someshit, give us a break",FALSE,3,NA,2018-03-05 22:42:33,FALSE,NA,"970791705527058432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cxnner97",1,FALSE,FALSE,NA,NA
"891","Flu/Cold Health Tip: Drink water, especially when the weather is warmer or when you're exercising, or if a cold or‚Ä¶ https://t.co/TUKKmhyRFg",FALSE,0,NA,2018-03-05 22:42:19,TRUE,NA,"970791647821877248",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NTACHC",0,FALSE,FALSE,NA,NA
"892","RT @HHSRegion7: Missouri, Kansas and Nebraska were among 32 states that reported high levels of flu-like illness for the week ending Feb. 2‚Ä¶",FALSE,0,NA,2018-03-05 22:42:19,FALSE,NA,"970791646265856005",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","sunnyk8quist",1,TRUE,FALSE,NA,NA
"893","RT @GymRewards: https://t.co/uYC6S2B4Mp News: Number of paid sick days directly impacts how Americans use preventive care like flu shots ht‚Ä¶",FALSE,0,NA,2018-03-05 22:42:03,FALSE,NA,"970791578179723266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Tuvicakinde",74,TRUE,FALSE,NA,NA
"894","RT @bmartinns_: @Prii_Flu nem curto treta kkkkkkkkkk eu mudei",FALSE,0,NA,2018-03-05 22:41:58,FALSE,NA,"970791557149413378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prii_Flu",1,TRUE,FALSE,NA,NA
"895","@bmartinns_ Kkkkkkkkk entendi kkkkk",FALSE,0,"bmartinns_",2018-03-05 22:41:55,FALSE,"970790240775524352","970791546038751232","748355277221691392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prii_Flu",0,FALSE,FALSE,NA,NA
"896","@VemSerGigante Flu vai ganhar, nem preciso assistir o jogo ent√£o",FALSE,1,"VemSerGigante",2018-03-05 22:41:55,FALSE,"970789059667873793","970791543643824130","950888585170964480","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","f_batista23",0,FALSE,FALSE,NA,NA
"897","After a big fight with Flu B, Emily is finally starting to smile and move around again. Finally fever free last... https://t.co/3X0WGO5600",FALSE,0,NA,2018-03-05 22:41:50,FALSE,NA,"970791522332393472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","fudgemacfarlane",0,FALSE,FALSE,NA,NA
